LATITUD,LONGITUD
25.686575,-100.4322656
25.7038534,-100.454899
25.69741471,-100.4298672
25.69753279,-100.4312602
25.6891037,-100.4316202
25.6893022,-100.43154
25.6818964,-100.4406086
25.6819147,-100.4431051
25.682187,-100.4388179
25.68245744,-100.442926
25.68285156,-100.4439498
25.6828029,-100.44894
25.6832053,-100.4488532
25.68342499,-100.4396823
25.6828291,-100.4469849
25.6673881,-100.4579393
25.6671351,-100.457996
25.6816603,-100.4679383
25.6672484,-100.4570025
25.66960919,-100.466871
25.6692536,-100.4584236
25.6692296,-100.4590704
25.66884085,-100.4637305
25.6696399,-100.4577672
25.66895583,-100.462815
25.6698692,-100.4571613
25.6697245,-100.4559332
25.68048956,-100.4693771
25.6826129,-100.4669119
25.6970185,-100.457833
25.6957316,-100.4588396
25.69268404,-100.4565617
25.69275368,-100.4560645
25.69344024,-100.4555781
25.69415369,-100.4546742
25.6890977,-100.4265193
25.693637,-100.4543918
25.6894597,-100.4254267
25.6898019,-100.4258868
25.68576384,-100.4194092
25.6970185,-100.457833
25.6970185,-100.457833
25.6970185,-100.457833
25.6927712,-100.4249982
25.67027942,-100.4293036
25.6652306,-100.4338966
25.66927544,-100.431335
25.6852565,-100.4984991
25.68234101,-100.4993847
25.68221317,-100.4991149
25.6836221,-100.4968268
25.6603208,-100.4532282
25.6639807,-100.454967
25.66446015,-100.455492
25.66418864,-100.454772
25.66276,-100.453945
25.66443548,-100.4535989
25.66435149,-100.4513385
25.6715151,-100.4584969
25.6713097,-100.4543741
25.67242108,-100.4557155
25.67126,-100.456455
25.67209411,-100.4537104
25.6707511,-100.4531195
25.67325352,-100.4532918
25.670627,-100.4560981
25.6702446,-100.4572182
25.6736614,-100.4547342
25.69590754,-100.454352
25.6912737,-100.4530089
25.6932285,-100.4540821
25.6929193,-100.4524117
25.6831341,-100.4218787
25.6835732,-100.4204376
25.6867402,-100.420154
25.68245547,-100.4190221
25.68243215,-100.4182255
25.6870916,-100.4199993
25.6848175,-100.4202427
25.681965,-100.418186
25.6936552,-100.467489
25.68326368,-100.4651433
25.69119218,-100.4610299
25.6902267,-100.4684551
25.68369394,-100.4654237
25.6904687,-100.4679135
25.69151898,-100.4376705
25.6905398,-100.4417658
25.6921723,-100.4370149
25.68734858,-100.4409324
25.6893727,-100.4405891
25.6877314,-100.4380233
25.6878401,-100.439047
25.69167655,-100.4398178
25.69585205,-100.4508476
25.69955933,-100.4428271
25.6965333,-100.4400472
25.69740054,-100.4508738
25.6972892,-100.44658
25.698914,-100.4390671
25.69825589,-100.4498923
25.6995026,-100.4421097
25.69900569,-100.4418785
25.70611681,-100.5058317
25.7056488,-100.5104944
25.7068621,-100.5109482
25.705415,-100.5101175
25.7075235,-100.5089483
25.7067657,-100.5081293
25.70422798,-100.5073094
25.7064757,-100.5089884
25.6814889,-100.4889707
25.67954288,-100.4881198
25.68004641,-100.4888155
25.6828642,-100.4883947
25.6718237,-100.4767061
25.67519918,-100.4778788
25.67436358,-100.478267
25.6725683,-100.4780936
25.6941706,-100.4997848
25.69365571,-100.4921642
25.6952891,-100.4968801
25.6947437,-100.4970721
25.69364693,-100.4916739
25.69387467,-100.4907531
25.69338402,-100.4903889
25.7052092,-100.4568695
25.7023403,-100.4597643
25.70424302,-100.4585729
25.7067534,-100.4572256
25.70349082,-100.4553224
25.7069349,-100.4577235
25.6855122,-100.4309557
25.6910509,-100.434546
25.6906482,-100.4347959
25.6862975,-100.4308236
25.6900012,-100.4349735
25.6878373,-100.4360289
25.68666134,-100.4361607
25.6858887,-100.4354388
25.68553147,-100.4352434
25.685861,-100.4346015
25.6811311,-100.4249223
25.68095162,-100.4221168
25.68035009,-100.4200714
25.6685233,-100.4639017
25.67010789,-100.4664938
25.6655907,-100.4665354
25.66870679,-100.4677591
25.6771715,-100.474038
25.6787251,-100.4707383
25.6940523,-100.4952242
25.6797494,-100.4696351
25.6799917,-100.4698794
25.6942173,-100.4943508
25.6930433,-100.494133
25.6809813,-100.4695839
25.69269856,-100.4937544
25.69840156,-100.462932
25.69477851,-100.4574461
25.6964154,-100.4631447
25.6951892,-100.4586495
25.69462466,-100.4555627
25.69426508,-100.4545436
25.69317734,-100.4265486
25.69276711,-100.4269307
25.69232055,-100.4269722
25.6903292,-100.4174886
25.69008598,-100.4166296
25.69159791,-100.4276298
25.68805198,-100.4172993
25.6877145,-100.4174786
25.67915755,-100.4229786
25.67936591,-100.4221983
25.66617916,-100.4347863
25.6684041,-100.423581
25.6688295,-100.4223223
25.6691087,-100.4213145
25.66733313,-100.4311465
25.6617819,-100.4349313
25.66037077,-100.4349759
25.665545,-100.4443212
25.6594516,-100.4353336
25.6655552,-100.4377944
25.6653179,-100.4411898
25.6719794,-100.458743
25.6721432,-100.4578194
25.68600396,-100.4262028
25.68501581,-100.4260564
25.6890621,-100.4506949
25.6911862,-100.4435896
25.6886143,-100.4435585
25.68297039,-100.4241217
25.68323102,-100.4256589
25.6919196,-100.4516793
25.6852256,-100.4275169
25.6884791,-100.44686
25.6805547,-100.4918373
25.681065,-100.491526
25.6769693,-100.4930584
25.66483386,-100.452268
25.6639515,-100.4536142
25.66448094,-100.4543355
25.6646355,-100.4537689
25.6808362,-100.4945332
25.662924,-100.4534245
25.6605018,-100.4594983
25.6613286,-100.4609201
25.6616862,-100.4606378
25.66483968,-100.4563528
25.6807576,-100.493568
25.6786456,-100.4979977
25.70588838,-100.5098649
25.70734936,-100.5088687
25.70499011,-100.5096133
25.6772004,-100.4802622
25.70136292,-100.5097152
25.70736636,-100.5101101
25.70173363,-100.5100248
25.70223141,-100.5100539
25.6760785,-100.4794565
25.6825132,-100.4884992
25.6768194,-100.4790692
25.70283429,-100.5088505
25.70323422,-100.5095297
25.70506114,-100.5077174
25.70374787,-100.5101068
25.6918863,-100.4614264
25.6926191,-100.4610788
25.68772262,-100.4566597
25.69101713,-100.4574776
25.6938228,-100.4670529
25.68739522,-100.4560909
25.69101535,-100.458461
25.6897465,-100.4589903
25.6877263,-100.4556666
25.6949899,-100.44276
25.6986506,-100.4390765
25.691552,-100.4377895
25.6893006,-100.4374249
25.6997545,-100.4394911
25.69877695,-100.4363101
25.7001696,-100.4391613
25.69893777,-100.4348272
25.70006966,-100.4343188
25.70405966,-100.5005465
25.7063569,-100.5029359
25.7061037,-100.5034123
25.70475676,-100.5015887
25.7063616,-100.5033452
25.7009294,-100.5031275
25.70508874,-100.5019708
25.6759069,-100.4748222
25.6751888,-100.4739693
25.7012691,-100.5029626
25.70516076,-100.5032541
25.6762666,-100.4770957
25.7064001,-100.5039162
25.6738886,-100.4743269
25.6751075,-100.4776634
25.6727216,-100.4744591
25.6728912,-100.4748276
25.68552068,-100.4305363
25.7050315,-100.4586579
25.69577992,-100.4276048
25.7046326,-100.4563506
25.69577992,-100.4276048
25.7054448,-100.456262
25.69577992,-100.4276048
25.7056754,-100.4572442
25.69607535,-100.4281831
25.702706,-100.4568403
25.7035308,-100.4558251
25.69610752,-100.4298724
25.69702439,-100.4297039
25.6807666,-100.4349674
25.67972354,-100.4297725
25.68019603,-100.425255
25.681503,-100.4275777
25.6818505,-100.4298498
25.6817552,-100.4298584
25.67165846,-100.4253593
25.67220373,-100.4238396
25.6728121,-100.4225631
25.67242537,-100.4236453
25.666471,-100.4346616
25.6685635,-100.426747
25.6670629,-100.4338514
25.6698358,-100.4252989
25.6663961,-100.4323674
25.6680278,-100.4635734
25.66738241,-100.4617601
25.66823268,-100.4677149
25.6829345,-100.4646094
25.66756113,-100.4621524
25.6837378,-100.4654625
25.6787162,-100.467404
25.6832869,-100.4652849
25.66802189,-100.462301
25.66807842,-100.4622202
25.6813174,-100.4672239
25.66827598,-100.4619119
25.66663276,-100.4647707
25.6817231,-100.4678199
25.66845193,-100.463535
25.6681073,-100.464948
25.681821,-100.4665426
25.6828365,-100.4668413
25.6819156,-100.468999
25.69752237,-100.4569885
25.6883098,-100.4222652
25.6906504,-100.4250336
25.69431257,-100.4606494
25.69332198,-100.4591267
25.6906201,-100.4239197
25.6913102,-100.4251842
25.69513988,-100.4585025
25.69765471,-100.4583581
25.6904828,-100.4220173
25.69602135,-100.4586668
25.6975831,-100.4573311
25.692776,-100.4249334
25.6931638,-100.4236254
25.66786979,-100.4342485
25.66743923,-100.4350985
25.6661818,-100.4416612
25.668099,-100.4354404
25.66623537,-100.4382076
25.6651747,-100.4355872
25.66662067,-100.4375564
25.65762635,-100.4561175
25.6585271,-100.4553375
25.659796,-100.4589465
25.66215583,-100.4536264
25.6609466,-100.45554
25.66091997,-100.4540573
25.6604505,-100.4558436
25.6608179,-100.4597074
25.68036717,-100.4935712
25.68678135,-100.5040358
25.6826594,-100.4959767
25.6824143,-100.4969753
25.6838733,-100.4980778
25.6816614,-100.4956609
25.69001665,-100.4507429
25.6878897,-100.4264523
25.68885887,-100.4485258
25.68918758,-100.4455672
25.6855022,-100.4300602
25.68756494,-100.4250997
25.6854877,-100.4298578
25.68810257,-100.4251345
25.6926776,-100.450929
25.6856751,-100.4267557
25.6898823,-100.4440727
25.6857134,-100.4264431
25.693128,-100.4513711
25.68909029,-100.4271722
25.6866401,-100.4272296
25.6895079,-100.461458
25.690626,-100.4680202
25.68827473,-100.4569204
25.6903339,-100.4614393
25.68778633,-100.4556465
25.68343293,-100.4646782
25.6896294,-100.4674705
25.6811385,-100.4855693
25.70206739,-100.5062818
25.67570573,-100.4799527
25.70405317,-100.5063747
25.67516105,-100.4801129
25.7044336,-100.5056698
25.67454217,-100.4790149
25.6798911,-100.488327
25.70521284,-100.5047723
25.6795129,-100.4892076
25.678931,-100.4902609
25.7068435,-100.5052588
25.706789,-100.5068039
25.678251,-100.4893741
25.70779317,-100.5058354
25.70775894,-100.5048711
25.67731228,-100.4812754
25.6794093,-100.4865862
25.7091525,-100.5077383
25.67735131,-100.4808409
25.69662615,-100.4525496
25.69692668,-100.4521674
25.69266267,-100.4407943
25.69670692,-100.450252
25.69146466,-100.4413562
25.6936125,-100.446233
25.6979745,-100.4513184
25.69826063,-100.450672
25.6974769,-100.4481311
25.69451799,-100.4405508
25.68811,-100.4389039
25.68899435,-100.4388771
25.6874343,-100.4387851
25.68574847,-100.441562
25.68654911,-100.4406031
25.6886645,-100.4384696
25.68715336,-100.4413267
25.688572,-100.4423805
25.67462308,-100.4743482
25.7010499,-100.4995103
25.7015775,-100.5061536
25.67418183,-100.4746136
25.700549,-100.5058914
25.67364717,-100.4754401
25.67356055,-100.4740012
25.7011378,-100.5055601
25.67406759,-100.4731373
25.7007868,-100.5039286
25.7010293,-100.503848
25.7013012,-100.5047219
25.7012596,-100.503031
25.67536602,-100.4745434
25.67603547,-100.4753199
25.67542499,-100.4732439
25.7015104,-100.5014027
25.7030047,-100.5027122
25.7023497,-100.5031563
25.70812321,-100.4611621
25.70349708,-100.4633498
25.70851527,-100.4599333
25.704625,-100.4589233
25.70541931,-100.4633979
25.70938396,-100.4616828
25.70561608,-100.4637885
25.7060402,-100.4543766
25.68820208,-100.4313718
25.6807786,-100.4267368
25.69041357,-100.4339977
25.6812115,-100.429277
25.6795744,-100.4274223
25.68596994,-100.4312276
25.68559283,-100.4320751
25.69069848,-100.4345418
25.68406253,-100.4319267
25.68949796,-100.435333
25.6795966,-100.4285492
25.682068,-100.4313024
25.68446714,-100.4317591
25.6813137,-100.4311851
25.68489637,-100.4330168
25.69253403,-100.4345737
25.6820539,-100.4332592
25.6823624,-100.4329592
